,NSC,CID,SMILES,MECHANISM,NAME
862,39792,20502,C1=CC=C(C=C1)C(=O)C2C(O2)C(=O)C3=CC=CC=C3,Other,"1,4-Butanedione, 1,4-diphenyl-2,3-epoxy-"
863,39803,5712119,C1=CC=C(C=C1)C(=O)C=CC2=CC=CC3=CC=CC=C32,Other,"2-Propen-1-one, 3-(1-naphthalenyl)-1-phenyl-"
864,39851,54605180,C(N)S(=O)(=O)O.[Na+],Other,Sodium;aminomethanesulfonic acid
865,39863,236853,CC12CCC3C(C1CCC2(C)O)CCC4C3(CC5=CN=C(N=C5C4)C6=CC=CC=C6)C,Other,"(1S,2S,5S,6S,9S,10R,13S)-1,5,6-trimethyl-17-phenyl-16,18-diazapentacyclo[11.8.0.02,10.05,9.015,20]henicosa-15,17,19-trien-6-ol"
866,39969,236923,C1=CC2=C(C=CC(=C2Cl)[N+](=O)[O-])N=C1,Other,5-Chloro-6-nitroquinoline
867,40273,237061,CC1=CC2=C(C=C1)NC3=C(S2)C4=CC=CC=C4C=C3,Other,10-Methyl-7h-benzo[c]phenothiazine
868,40341,237101,C1CN(CCN1C2=C(C(=O)C3=CC=CC=C3C2=O)Cl)C4=C(C(=O)C5=CC=CC=C5C4=O)Cl,Other,"2,2'-Piperazine-1,4-diylbis(3-chloronaphthoquinone)"
869,40342,237102,CN1CCN(CC1)C2=C(C(=O)C3=CC=CC=C3C2=O)Cl,Other,"2-Chloro-3-(4-methylpiperazin-1-yl)naphthalene-1,4-dione"
870,40593,237259,C1=C(C(=NC(=N1)Cl)Cl)Cl,Other,"2,4,5-Trichloropyrimidine"
871,40665,237305,CN1C=NC(=C1SC2=NC(=NC3=C2N=CN3C4C(C(C(O4)CO)O)O)N)[N+](=O)[O-],Other,"9H-Purine, 2-amino-6-[(1-methyl-4-nitroimidazol-5-yl)thio]-9-beta-D-ribofuranosyl-"
872,40693,412646,CC(C)(CO)[NH-].CC(C)(CO)[NH-].Cl[Cd]Cl,Other,"Cadmium,O)dichloro-"
873,40787,237371,CC(=C)CNCC(=C)C.C1(=C(C(=C(C(=C1Cl)Cl)Cl)Cl)Cl)O,Other,"2-methyl-N-(2-methylprop-2-enyl)prop-2-en-1-amine;2,3,4,5,6-pentachlorophenol"
874,40837,80247,C(CP(=O)(O)O)P(=O)(O)O,Other,"1,2-Ethylenediphosphonic acid"
875,41140,24185579,CCN(CC)CCNC1=C2C(=C(C=C1)[N+](=O)[O-])SC3=C(C2=O)C=CC(=C3)Cl.Cl,Other,6-Chloro-1-[2-(diethylamino)ethylamino]-4-nitrothioxanthen-9-one;hydrochloride
876,41373,78277,C1=CC=C(C=C1)[As]=[As]C2=CC=CC=C2,Other,Arsenobenzene
877,41390,237683,C1=CC=C(C=C1)OC2=CC=C(C=C2)C(=O)C3=CC=C(C=C3)[As]=O,Other,Antineoplastic-41390
878,41566,91516,CCOC(=O)C#CC1=CC=CC=C1,Other,Ethyl phenylpropiolate
879,41567,237765,C1=CC(=CC=C1S(=O)(=O)CC2=C(C=C(C=C2)Cl)Cl)Cl,Other,"2,4-Dichloro-1-[(4-chlorophenyl)sulfonylmethyl]benzene"
880,41658,22753,C1=CC(=CC(=C1)[As](Cl)Cl)[N+](=O)[O-],Other,"ARSINE, DICHLORO(m-NITROPHENYL)-"
881,41805,5338,C1=CC=C2C(=C1)N=CC(=N2)NS(=O)(=O)C3=CC=C(C=C3)N,Other,Sulfaquinoxaline
882,41880,16686,C1(=C(C(C(=C1Cl)Cl)(C2(C(=C(C(=C2Cl)Cl)Cl)Cl)Cl)Cl)Cl)Cl,Other,Dienochlor
883,41890,80530,CC1=CC(=C(C=C1CCl)C)CCl,Other,"2,5-Bis(chloromethyl)-p-xylene"
884,42044,22752,CCOC(=O)NC1=NC2=CC=CC=C2N1,Other,Lobendazole
885,764935,22752,CCOC(=O)NC1=NC2=CC=CC=C2N1,Other,Lobendazole
886,42070,4268411,CC1=CC=C(C=C1)NC(=S)NNC(=S)NC2=CC=C(C=C2)C,Other,1-(4-Methylphenyl)-3-[(4-methylphenyl)carbamothioylamino]thiourea
887,42076,237979,COC1=CC(=CC(=C1OC)OC)C2C3C(COC3=O)C(C4=CC5=C(C=C24)OCO5)OC6C(C(C7C(O6)COC(O7)C8=CC=CC=C8)O)O,Other,Podophyllotoxin o-benzylidene-beta-D-glucopyranoside
888,42138,238016,C1=CC(=CC=C1NC2=NC(=NC(=C2N=O)N)N)Br,Other,"Pyrimidine,4-diamino-6-(P-bromoanilino)-5-nitroso-"
889,42258,54603442,C1CN(CCN1CC2=CNC3=CC=CC=C32)CC4=CNC5=CC=CC=C54.Cl,Other,3-[[4-(1H-indol-3-ylmethyl)piperazin-1-yl]methyl]-1H-indole;hydrochloride
890,42352,3032930,C1CN(CCN1)CCNC(=S)S,Other,"Carbamic acid, (2-(1-piperazinyl)ethyl)dithio-"
891,42369,135538372,C1=CC(=C(C=C1Cl)C=NNC2=NC=C(C=C2)[N+](=O)[O-])O,Other,5-Chlorosalicylaldehyde (5-nitro-2-pyridyl)hydrazone
892,42371,135538373,C1=CC(=C(C=C1O)O)C=NNC2=NC=C(C=C2)[N+](=O)[O-],Other,"4-[(Z)-[(5-nitropyridin-2-yl)hydrazinylidene]methyl]benzene-1,3-diol"
893,42384,238161,C1=CC=C(C=C1)CN2C=NC3=C2N=C(N=C3SCC4=CC=CC=C4)N,Other,9-benzyl-6-(benzylthio)-9H-purin-2-amine
894,42405,238166,CCCCCCCCCCCCCCCCNC(=O)OC(C)C,Other,Propan-2-yl hexadecylcarbamate
895,42428,135538374,C1=CC=C(C(=C1)C=NNC2=NC=C(C=C2)[N+](=O)[O-])O,Other,"Salicylaldehyde, (5-nitro-2-pyridyl)hydrazone"
896,42656,238327,C1=CC=NC(=C1)CCNCC2=CC=CO2,Other,N-(2-furylmethyl)-2-(2-pyridinyl)ethanamine
897,42679,238347,C1=CC=C(C=C1)C(=O)CC(=O)C2=CC=NC=C2,Other,"1-Phenyl-3-(4-pyridinyl)-1,3-propanedione"
898,42695,238363,C1=CC=C(C=C1)C(CCC2=CC=CC=N2)C(=O)O,Other,2-Phenyl-4-pyridin-2-ylbutanoic acid
899,42797,238450,CC(C)C(=O)CC1=NC2=CC=CC=C2C=C1,Other,3-Methyl-1-(2-quinolinyl)-2-butanone
900,42808,238460,CC(C)(C)C(=O)C(CCN(C)C)C1=CC=CC=N1,Other,"6-(Dimethylamino)-2,2-dimethyl-4-(2-pyridinyl)-3-hexanone"
901,42824,238475,C1CCN(C1)CCC(C2=CC=CC=C2)C3=CC=CC=N3,Other,2-(1-Phenyl-3-(1-pyrrolidinyl)propyl)pyridine
902,42856,135538375,COC1=CC=CC(=C1O)C=NNC2=NC=C(C=C2)[N+](=O)[O-],Other,2-methoxy-6-{(Z)-[2-(5-nitropyridin-2-yl)hydrazinylidene]methyl}phenol
903,42972,238545,C1=CC=C(C=C1)C(C(C(=O)C(Br)Br)Br)Br,Other,"1,1,3,4-Tetrabromo-4-phenylbutan-2-one"
904,43101,238637,C1CCC(C1)(C#N)NC2=CC=C(C=C2)Br,Other,1-(4-Bromoanilino)cyclopentane-1-carbonitrile
905,43223,412934,C1=C(C=C(C=C1Br)[Hg]Cl)Br,Other,"Chloro-(3,5-dibromophenyl)mercury"
906,43308,238775,C1=CC=C(C=C1)C=C=NC(=O)C(=O)C=C=NC2=CC=CC=C2,Other,2-oxo-N-(2-phenylethenylidene)-4-phenyliminobut-3-enamide
907,43321,5351164,COC1=C(C=C(C=C1)C=CC2=CC(=CC(=C2)OC3C(C(C(C(O3)CO)O)O)O)O)O,Other,Rhaponticine
908,43333,238795,COC1=CC(=O)C(=C(C1=O)OC)OC,Other,"p-Benzoquinone, trimethoxy-"
909,43339,238797,CC(C)C1=CC(=O)C(=CC=C1CC=C(C)C)O,Other,Nootkatin
910,43409,4581572,C1CC(OC(C1)N2C=NC3=C2NC=NC3=S)CO,Other,(6-(6-mercapto-9H-purin-9-yl)tetrahydro-2H-pyran-2-yl)methanol
911,43413,238855,CN1C=NC(=C1SC2=NC(=NC3=C2N=CN3CC4=CC=CC=C4)N)[N+](=O)[O-],Other,2-amino-9-benzyl-6-((4-(hydroxy(oxido)amino)-1-methyl-1H-imidazol-5-yl)thio)-9H-purine
912,43486,54603819,CN1CCC2=C3C1CC4=C(C3=CC(=C2)O)C(=C(C=C4)OC)O.Cl,Other,Morphothebaine hydrochloride
913,43534,238930,C1=CC=C(C=C1)CN2C=NC3=C(N=C(N=C32)N)N,Other,"2,6-Diamino-9-benzylpurine"
914,43567,238946,CC1=CC(=O)OC2=CC(=C(C=C12)O)OC,Other,6-Hydroxy-7-methoxy-4-methyl-2H-chromen-2-one
915,43578,5355695,CCCCC1=CC2=C(C(=C1O)O)OC(=O)C=C2C,Other,"6-Butyl-7,8-dihydroxy-4-methylchromen-2-one"
916,43628,475701,C1=CC=C2C(=C1)C3=NC4=NC(=NC5=NC(=NC6=NC(=NC2=N3)C7=CC=CC=C76)C8=CC=CC=C85)C9=CC=CC=C94.[Cu],Other,Copper phthalocyanine
917,43675,12540,C1=CC=C(C=C1)[Sn](C2=CC=CC=C2)(C3=CC=CC=C3)Cl,Other,Triphenyltin chloride
918,43684,24185840,CC[N+](CCCCCCCCCC[N+](CC)(C1=CC=CC=N1)C2=CC=CC=N2)(C3=CC=CC=N3)C4=CC=CC=N4.[I-],Other,Ethyl-[10-[ethyl(dipyridin-2-yl)azaniumyl]decyl]-dipyridin-2-ylazanium;iodide
919,43959,15581,CN(C)C1=CC=C(C=C1)C(=NO)C2=CC=C(C=C2)N(C)C,Other,"Benzophenone, 4,4'-bis(dimethylamino)-, oxime"
920,44102,239211,CC1(C(=O)NC(=O)N1)CC(C)(C)OCC2=CC=CC=C2,Other,"5-(2-(Benzyloxy)-2-methylpropyl)-5-methylimidazolidine-2,4-dione"
921,44230,239304,CCCCCCCCCCCCOC(=N)N1CCOCC1,Other,Dodecyl morpholine-4-carboximidate
922,44303,215727,C1=CC(=CC=C1N)N(CCCl)CCCl.Cl,Other,"p-Phenylenediamine, N,N-bis(2-chloroethyl)-, hydrochloride"
923,44477,5351779,CC(=NO)C1=CC2=C(C=C1)C=C(C3=CC=CC=C32)Br,Other,(NE)-N-[1-(9-bromophenanthren-3-yl)ethylidene]hydroxylamine
924,44489,54605561,CCCCCCN(CCCCCC)CCC(=O)C1=CC2=C(C=C1)C=C(C3=CC=CC=C32)Br.Cl,Other,1-(9-Bromophenanthren-3-yl)-3-(dihexylamino)propan-1-one;hydrochloride
925,44580,239486,CCCN1C=NC2=C1N=C(N=C2SCC3=CC=CC=C3Cl)N,Other,6-((2-chlorobenzyl)thio)-9-propyl-9H-purin-2-amine
926,44585,239491,CC(C)CN1C=NC2=C1N=C(N=C2SC3=C(N=CN3C)[N+](=O)[O-])N,Other,"9H-Purin-2-amine, 6-[(1-methyl-4-nitro-1H-imidazol-5-yl)thio]-9-(2-methylpropyl)-"
927,44684,24185927,CN(C)CCCN1C2=CC(=C(C=C2N=C3C1=NC(=O)NC3=O)Cl)Cl.Cl,Other,"7,8-Dichloro-10-[3-(dimethylamino)propyl]-4-hydroxybenzo[g]pteridin-2(10H)-one--hydrogen chloride (1/1)"
928,44690,16524,CCN(CC)C1=CC2=C(C=C1)C=C3C=CC(=[N+](CC)CC)C=C3O2.[Cl-],Other,Pyronine B
929,44753,239578,C1=CC(=O)N(C1=O)CCCCCCCCCCN2C(=O)C=CC2=O,Other,"1-[10-(2,5-Dioxopyrrol-1-yl)decyl]pyrrole-2,5-dione"
930,45029,239677,C1=CC=C2C(=C1)C(=O)C(=C(C2=O)Cl)NCC3=CC=CO3,Other,"2-Chloro-3-[(furan-2-ylmethyl)amino]naphthalene-1,4-dione"
931,45074,239705,C1=CC=C(C=C1)CC(C2=NNN=N2)N,Other,2-phenyl-1-(1H-tetrazol-5-yl)-ethylamine
932,45114,239729,CN(CC1=C(C(=CC(=C1Cl)Cl)Cl)O)CC(=O)O,Other,"(Methyl(2,3,5-trichloro-6-hydroxybenzyl)amino)acetic acid"
933,45182,135421951,C1=CC(=CC=C1N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)O)S(=O)(=O)O)F.[Na+],Other,"sodium;(4Z)-4-[(4-fluorophenyl)hydrazinylidene]-3-oxonaphthalene-2,7-disulfonic acid"
934,45236,239763,CC12CCC(CC1CCC3C2CCC4(C3CCC4C(=O)CC(C(F)(F)F)O)C)O,Other,"4,4,4-trifluoro-3-hydroxy-1-(3-hydroxy-10,13-dimethyl-2,3,4,5,6,7,8,9,11,12,14,15,16,17-tetradecahydro-1H-cyclopenta[a]phenanthren-17-yl)butan-1-one"
935,45238,5351782,CC(=O)OC1CCC2(C3CCC4(C(C3CC=C2C1)CC(=C(C(F)(F)F)OC(=O)C)C4=O)C)C,Other,"[(3S,8R,9S,10R,13S,14S,16E)-16-(1-acetyloxy-2,2,2-trifluoroethylidene)-10,13-dimethyl-17-oxo-2,3,4,7,8,9,11,12,14,15-decahydro-1H-cyclopenta[a]phenanthren-3-yl] acetate"
936,45291,759327,C1=CC=C(C=C1)NC(=S)C2=CC=CC=N2,Other,N-phenyl-2-pyridinecarbothioamide
937,45384,18834,CC1=C(C(=C(N=C1C(=O)OC)C2=NC3=C(C=C2)C(=O)C(=C(C3=O)N)OC)N)C4=C(C(=C(C=C4)OC)OC)O,Other,Methyl streptonigrin
938,45388,135398738,CN(C)N=NC1=C(NC=N1)C(=O)N,DNA,DTIC-Dome
939,45527,239838,CC1=CC(=C(C=C1)N=NC2=C(C=C(C=C2)N)C)S(=O)(=O)N,Other,2-((4-Amino-2-methylphenyl)diazenyl)-5-methylbenzenesulfonamide
940,45548,135421986,C1=CC=C(C=C1)N=NC2=C3C=CC(=CC3=CC(=C2O)S(=O)(=O)O)S(=O)(=O)O.[Na+],Other,Cetil Orange RR
941,45561,135421996,CC1=CC=C(C=C1)N=NC2=C(C=CC3=CC(=CC(=C32)S(=O)(=O)O)S(=O)(=O)O)O.[Na+],Other,"sodium;(8Z)-8-[(4-methylphenyl)hydrazinylidene]-7-oxonaphthalene-1,3-disulfonic acid"
942,45565,22623,C1=CC=C(C=C1)N=NC2=CC=C(C=C2)N=NC3=CC=C(C=C3)O,Other,p-[[p-(Phenylazo)phenyl]azo]phenol
943,45595,239856,C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C(=C2O)N=NC4=CC(=CC=C4)[N+](=O)[O-],Other,3-hydroxy-4-[(3-nitrophenyl)diazenyl]-N-phenylnaphthalene-2-carboxamide
944,45596,239857,C1=CC=C(C=C1)NC(=O)C2=CC3=CC=CC=C3C(=C2O)N=NC4=CC=C(C=C4)[N+](=O)[O-],Other,3-Hydroxy-4-[(4-nitrophenyl)diazenyl]-N-phenylnaphthalene-2-carboxamide
945,45641,520491,CC(=NNC1=NC=NC2=C1NC=N2)C,Other,"2-Propanone, 2-(9H-purin-6-yl)hydrazone"
946,45730,239932,CN(C)CCCNC1=C2CCCCC2=NC3=C1C=C(C=C3)Cl,Other,"N1-(7-chloro-1,2,3,4-tetrahydro-9-acridinyl)-N3,N3-dimethyl-1,3-propanediamine"
947,45739,413256,C1=CC=C(C=C1)NC2=C(C=C(C=C2)NC3=C(C(=O)C4=CC=CC=C4C3=O)Cl)NC5=C(C(=O)C6=CC=CC=C6C5=O)Cl,Other,"2-[4-Anilino-3-[(3-chloro-1,4-dioxonaphthalen-2-yl)amino]anilino]-3-chloronaphthalene-1,4-dione"
948,45828,3354028,CCCCCCNC1=NC(=NC2=C1NC(=N2)NCCCCCC)NCCCCCC,Other,"Purine,6,8-tris(hexylamino)-"
949,45831,24186107,CC(C)(C)CC(C)(C)CC1=CC=C(C=C1)OCCOCC[N+](C)(C)CC2=CC=CC=C2.[Cl-],Other,"N-benzyl-N,2,4,4-tetramethylpentyl)phenoxy)ethoxy)ethanaminium chloride"
950,45940,240061,COC1=C(C=CC(=C1)NC(=O)NCC2=CC=CO2)C3=C(C=C(C=C3)NC(=O)NCC4=CC=CO4)OC,Other,1-(Furan-2-ylmethyl)-3-[4-[4-(furan-2-ylmethylcarbamoylamino)-2-methoxyphenyl]-3-methoxyphenyl]urea
951,46061,5351168,CN1CCN(CC1)CCCN2C3=CC=CC=C3SC4=C2C=C(C=C4)C(F)(F)F.C(CC(=O)O)C(=O)O,Other,"Phenothiazine, disuccinate"
952,46085,24186124,CN(C)CCNC1=C2C(=C(C=C1)[N+](=O)[O-])SC3=CC=CC=C3C2=O.[Cl-],Other,1-[2-(Dimethylamino)ethylamino]-4-nitrothioxanthen-9-one;chloride
953,46213,240168,CCOC1=CC=C(C=C1)NC(=O)NC2=C(C=CC(=C2)C(C)C)C,Other,1-(4-Ethoxyphenyl)-3-(2-methyl-5-propan-2-ylphenyl)urea
954,46598,54603898,CC(C)CC(=O)C(=CC1=CC=CC=C1)C(=O)C,Other,"(3Z)-3-benzylidene-6-methylheptane-2,4-dione"
955,46647,240444,CCOC(=O)C1(CCCC1=O)CC(=O)O,Other,(1-(Ethoxycarbonyl)-2-oxocyclopentyl)acetic acid
956,46683,240478,COC1=CC=C(C=C1)C(=O)C2=C(C(=C(C=C2)OC)OC)OC,Other,"(4-Methoxyphenyl)(2,3,4-trimethoxyphenyl)methanone"
957,46691,54609615,C1=CC(=C(C=C1Cl)Cl)C=NN=C(C(=NN=CC2=C(C=C(C=C2)Cl)Cl)N)N,Other,"1-N',2-N'-bis[(Z)-(2,4-dichlorophenyl)methylideneamino]ethanediimidamide"
958,46788,135408506,C(C1C(C(C(O1)N2C3=C(C(=O)NC(=N3)N)N=N2)O)O)O,Other,"5-amino-3-[3,4-dihydroxy-5-(hydroxymethyl)oxolan-2-yl]-6H-triazolo[4,5-d]pyrimidin-7-one"
959,47147,135408511,CCCCCC1=C(NC(=C1)C=C2C(=CC(=N2)C3=CC=CN3)OC)C,Other,Prodigiosin
960,47384,240739,C1=CC2=C(C=C1S(=O)(=O)N)C(=O)C(=C(C2=O)Cl)N,Other,"7-Amino-6-chloro-5,8-dioxonaphthalene-2-sulfonamide"
961,47438,240767,CC1CC2C3CCC(C3(CC(C2(C4(C1=CC(=O)C=C4)C)F)O)C)(C(=O)C)OC(=O)C,Other,Fluorometholone acetate
962,47468,135408516,C1=CC(=CC=C1C=NN=C(C(=NN=CC2=CC=C(C=C2)O)N)N)O,Other,"1-N',2-N'-bis[(Z)-(4-hydroxyphenyl)methylideneamino]ethanediimidamide"
963,47657,240863,C1=CC(=CC(=C1)OC2=C(C=C(C=C2)[N+](=O)[O-])[N+](=O)[O-])C(F)(F)F,Other,"2,4-Dinitro-1-[3-(trifluoromethyl)phenoxy]benzene"
964,47713,75859,C1=CC=C2C(=C1)C=CC=C2N=NC3=C(C=CC4=CC=CC=C43)O,Other,1-(1-Naphthylazo)-2-naphthol
965,47715,135422057,C1=CC=C2C(=C1)C=CC(=C2O)N=NC3=C(C=C(C4=CC=CC=C43)S(=O)(=O)O)O.[Na+],Other,Diacromo Blue G
966,47719,2723800,CC1=CC2=C(C=C1N)[N+](=C3C=C(C(=CC3=N2)C)N)C4=CC=CC=C4.[Cl-],Other,Basic red 2
967,47723,22908,C1=CC=C2C(=C1)C=CC(=C2N=NC3=CC=C(C=C3)N=NC4=CC=C(C=C4)S(=O)(=O)O)O,Other,"Benzenesulfonic acid, 4-[[4-[(2-hydroxy-1-naphthalenyl)azo]phenyl]azo]-"
968,47731,196986,CN=C1C=CC(=C(C2=CC=C(C=C2)N(C)C)C3=CC=C(C=C3)N(C)C)C=C1.Cl,Other,Gentian Violet B
969,48006,240980,C1C(C(OC1N2C=C(C(=NC2=O)N)F)CO)O,Other,"Cytidine, 2'-deoxy-5-fluoro-"
970,48034,241000,CC1=C(C(=C(C(=C1CC(=O)N2CC2)C)C)CC(=O)N3CC3)C,Other,"Aziridine, 1,1'-[tetramethyl-p-phenylenebis(methylenecarbonyl)]bis-"
971,48151,241052,CC(C)(C)C1=CC(=C(C=C1)O)CN(CC2=C(C=CC(=C2)C(C)(C)C)O)C3CCCCC3,Other,4-Tert-butyl-2-(((5-tert-butyl-2-hydroxybenzyl)(cyclohexyl)amino)methyl)phenol
972,48160,241059,CC1=CC(=CC(=C1O)CNC2CCCCC2)C(C)(C)C,Other,4-Tert-butyl-2-((cyclohexylamino)methyl)-6-methylphenol
973,48162,241061,C1=CC=C2C(=C1)C=CC(=C2CN=CC3=C(C=CC4=CC=CC=C43)O)O,Other,1-((((2-Hydroxy-1-naphthyl)methylene)amino)methyl)-2-naphthol
974,48229,241105,COC1=C(C=C(C=C1)C2=NC3=CC=CC=C3S2)OC,Other,"2-(3,4-Dimethoxyphenyl)benzothiazole"
975,48238,135408530,C1=CC(=C(C=C1Cl)C=NNC(=O)NN=CC2=C(C=CC(=C2)Cl)O)O,Other,1-[(Z)-(5-Chloro-2-hydroxyphenyl)methylideneamino]-3-[(E)-(5-chloro-2-hydroxyphenyl)methylideneamino]urea
976,48241,135408532,CCOC1=C(C=CC(=C1)C=NNC(=O)NN=CC2=CC(=C(C=C2)O)OCC)O,Other,1-[(Z)-(3-ethoxy-4-hydroxyphenyl)methylideneamino]-3-[(E)-(3-ethoxy-4-hydroxyphenyl)methylideneamino]urea
977,48269,241139,COC1=CC=CC2=C1C3=CC=CC=C3C2=O,Other,4-methoxy-9H-fluoren-9-one
978,48300,241158,C1=CC(=CC=C1CC2=CC=C(C=C2)[As](=O)(O)O)[As](=O)(O)O,Other,4-(4-Arsonobenzyl)phenylarsonic acid
979,48526,95223,C1=CC=C2C(=C1)C3=CC=CC=C3C(=C2N=O)O,Other,10-Nitrosophenanthren-9-ol
980,48630,54611667,CC12CCC(CC1=CCC3C2CCC4(C3CCC4(C(=O)CCN(C)C)O)C)O.Cl,Other,"1-[(3S,8R,9S,10R,13S,14S,17R)-3,17-dihydroxy-10,13-dimethyl-1,2,3,4,7,8,9,11,12,14,15,16-dodecahydrocyclopenta[a]phenanthren-17-yl]-3-(dimethylamino)propan-1-one;hydrochloride"
981,48648,241362,CCSC1=CC(=O)C2=CC=CC=C2C1=O,Other,"2-Ethylsulfanylnaphthalene-1,4-dione"
982,48653,96023,CC1=CC2=C(C=C1)C(=O)NS2,Other,"1,2-Benzothiazolin-3-one, 6-methyl-"
983,48693,54601349,C1CCC(CC1)NCC2=CC(=C(C=C2O)CN3COC4=CC=CC=C43)O.Cl,Other,"2-(benzo[d]oxazol-3(2H)-ylmethyl)-5-((cyclohexylamino)methyl)benzene-1, dihydrochloride"
984,48856,241461,CN(CC1=C(C(=CC(=C1)Br)Br)O)CC2=C(C(=CC(=C2)Br)Br)O,Other,"2,2'-[(Methylazanediyl)bis(methylene)]bis(4,6-dibromophenol)"
985,48874,241476,C1CCC(CC1)N(CC2=CC(=C(C(=C2)Cl)O)Cl)CC3=CC(=C(C(=C3)Cl)O)Cl,Other,"2,6-Dichloro-4-((cyclohexyl(3,5-dichloro-4-hydroxybenzyl)amino)methyl)phenol"
986,48888,96028,C1=CC2=C(C(=C1)S)N=CC=C2,Other,8-Mercaptoquinoline
987,48890,241490,C1CC2=C(C(=CC=C2)O)NC1,Other,"1,2,3,4-Tetrahydroquinolin-8-ol"
988,48892,241492,C1=CC=C(C=C1)C(=O)C2=C3C=CC=NC3=C(C=C2)O,Other,8-Hydroxy-5-quinolyl phenyl ketone
989,48956,241506,C1CNC2=C(N1)C=CC(=C2)N,Other,"1,2,3,4-Tetrahydroquinoxalin-6-amine"
990,49244,30993,CCSCC(C(=O)O)N,Other,Ethyl-cysteine
991,49451,5281316,CC(=O)OC(C)(C)C=CC(=O)C(C)(C1C(CC2(C1(CC(=O)C3(C2CC=C4C3CC(C(=O)C4(C)C)O)C)C)C)O)O,Other,Cucurbitacin B
992,49452,5356030,CC(=O)OC1CC2(C3CC=C4C(C3(C(=O)CC2(C1C(C)(C(=O)C=CC(C)(C)OC(=O)C)O)C)C)CC(C(=O)C4(C)C)O)C,Other,Fabacein
993,49460,413544,CC1=NCC[N+]1(CCC2=CC=CC=C2)CC3=CC=CC=C3,Other,"1-Benzyl-2-methyl-1-(2-phenylethyl)-4,5-dihydroimidazol-1-ium"
994,49488,135408549,C1=CC=C(C(=C1)C=NNC(=O)CCCCCCCCC(=O)NN=CC2=CC=CC=C2O)O,Other,"N,N'-bis[(Z)-(2-hydroxyphenyl)methylideneamino]decanediamide"
995,49490,135408550,C1=CC(=C(C=C1Cl)C=NNC(=O)CCCCCCCCC(=O)NN=CC2=C(C=CC(=C2)Cl)O)O,Other,"N,N'-bis[(Z)-(5-chloro-2-hydroxyphenyl)methylideneamino]decanediamide"
996,49495,135408551,C1=CC=C(C(=C1)C=NNC(=O)CCCCC(=O)NN=CC2=CC=CC=C2O)O,Other,"N,N'-bis[(Z)-(2-hydroxyphenyl)methylideneamino]hexanediamide"
997,49502,5539412,C1=CC=C(C(=C1)C=NNC(=O)CCCCC(=O)NN=CC2=CC=CC=C2Cl)Cl,Other,"N,N'-bis[(Z)-(2-chlorophenyl)methylideneamino]hexanediamide"
998,49565,241732,CC1=CC=C(C=C1)NS(=O)(=O)C2=C(C=CC(=C2)C)C,Other,"2,5-dimethyl-N-(4-methylphenyl)benzenesulfonamide"
999,49689,5356053,C1=CC=C2C(=C1)C3=C(C2=O)C=CC=C3NC(=O)C=CC(=O)O,Other,(E)-4-oxo-4-[(9-oxofluoren-4-yl)amino]but-2-enoic acid
1000,49733,241855,C1=CC=C(C=C1)CSS(=O)(=O)C(C2=CC=CC=C2)C3=CC=CC=C3,Other,Benzhydrylsulfonylsulfanylmethylbenzene
1001,49842,241902,CCC1(CC2CC(C3=C(CCN(C2)C1)C4=CC=CC=C4N3)(C5=C(C=C6C(=C5)C78CCN9C7C(C=CC9)(C(C(C8N6C)(C(=O)OC)O)OC(=O)C)CC)OC)C(=O)OC)O.OS(=O)(=O)O,TUBB,Vinblastine sulfate
1002,50076,24186421,C(CCl)N(CCCl)CC(C(C(C(CN(CCCl)CCCl)O)O)O)O.Cl,Other,"D-Mannitol,6-bis[bis(2-chloroethyl)amino]-1,6-dideoxy-, dihydrochloride"
1003,50137,413606,C1=CC=C(C=C1)CS(=O)(=O)O.C1=CC=C(C=C1)C(CO)S(=O)(=O)O,Other,2-Hydroxy-1-phenylethanesulfonic acid;phenylmethanesulfonic acid
1004,50188,242063,C1C(OC2=CC=CC=C2C1=O)C3=CC=CC=C3Cl,Other,"2-(2-Chlorophenyl)-2,3-dihydro-4h-chromen-4-one"
1005,50189,242064,C1C(OC2=CC=CC=C2C1=O)C3=CC(=CC=C3)Cl,Other,3'-Chloroflavanone
1006,50190,242065,C1C(OC2=CC=CC=C2C1=O)C3=CC=C(C=C3)Cl,Other,4'-Chloroflavanone
1007,50463,54602943,C1CN=C(N1)C2=CC(=CC=C2)NC(=O)C3=CC=C(C=C3)OCCCOC4=CC=C(C=C4)C(=O)NC5=CC=CC(=C5)C6=NCCN6.Cl,Other,"N-[3-(4,5-dihydro-1H-imidazol-2-yl)phenyl]-4-[3-[4-[[3-(4,5-dihydro-1H-imidazol-2-yl)phenyl]carbamoyl]phenoxy]propoxy]benzamide;hydrochloride"
1008,50567,242225,CC1=CC(=NC2=C1C(=NC(=N2)N)SCC3=C(C=C(C=C3)Cl)Cl)C,Other,"4-((2,4-Dichlorobenzyl)thio)-5,7-dimethylpyrido[2,3-d]pyrimidin-2-ylamine"
1009,50643,20196,C1=CC(=CC(=C1)Cl)NC(=O)C2=C(C=CC(=C2)Cl)O,Other,"3',5-Dichlorosalicylanilide"
1010,50648,242249,C1=CC=C2C(=C1)C=CC(=C2O)C(=O)NC3=CC(=CC=C3)[N+](=O)[O-],Other,1-hydroxy-N-(3-nitrophenyl)naphthalene-2-carboxamide
