,NSC,CID,SMILES,MECHANISM,DrugBank ID,Drug Name,SID,is_dti
13552,695055,3001925,CC1=NC(=CC=C1)NC(=S)NC2=CC=CC=C2OC,Other,,1-(2-Methoxyphenyl)-3-(6-methyl-2-pyridyl)thiourea,3001925,False
13553,695057,3005369,CC1=CC(=NC=C1)NC(=S)NC2=CC=CC=C2Cl,Other,,1-(2-Chlorophenyl)-3-(4-methyl-2-pyridyl)thiourea,3005369,False
13554,695059,3005371,CC1=CC(=NC=C1)NC(=S)NC2=CC(=CC=C2)Cl,Other,,STK464917,3005371,False
13555,695061,3005373,CC1=CC(=NC(=C1)NC(=S)NC2=CC=CC=C2OC)C,Other,,"N-(4,6-Dimethyl-2-pyridinyl)-N'-(2-methoxyphenyl)thiourea",3005373,False
13556,695062,3005374,CC1=CC(=NC(=C1)NC(=S)NC2=CC(=CC=C2)Cl)C,Other,,"N-(3-Chlorophenyl)-N'-(4,6-dimethyl-2-pyridinyl)thiourea",3005374,False
13557,695063,3005375,CC1=CC(=NC(=C1)NC(=S)NC2=CC=C(C=C2)Cl)C,Other,,"N-(4-Chlorophenyl)-N'-(4,6-dimethyl-2-pyridinyl)thiourea",3005375,False
13558,695065,9571647,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C=NNC(=S)NC3=CC=C(C=C3)Cl,Other,,"1-(4-Chlorophenyl)-3-[(E)-(1,5-dimethyl-3-oxo-2-phenyl-pyrazol-4-yl)methyleneamino]thiourea",9571647,False
13559,695067,722817,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)NC(=S)NN,Other,,EN300-03848,722817,False
13560,695152,393356,CC(=O)OCCCCN1C(=O)CSC2=CC=CC=C21,Other,,"4-(3-Oxo-1,4-benzothiazin-4-yl)butyl acetate",393356,False
13561,695163,5469980,COC1=CC=C(C=C1)C=CC(=O)C2=NC3=CC=CC=C3N2,Other,,LS-123812,5469980,False
13562,695170,393363,C1=C(C=C2C3=C1OC4=CC(=CC5=C4C3C6=C(O5)C=C(C=C6O2)N)N)N,Other,,[?]triamine,393363,False
13563,695172,393365,CC12C3=C4C=CC(=C3OC5=C1C(=C(C=C5)C=O)OC6=C(C=CC(=C26)O4)C=O)C=O,Other,,"(1S)-1-Methyl-8,14,22-trioxahexacyclo[11.7.1.13,19.02,7.09,21.015,20]docosa-2(7),3,5,9,11,13(21),15(20),16,18-nonaene-4,10,18-tricarbaldehyde",393365,False
13564,695174,16129828,CC1=CC=C(C=C1)S(=O)(=O)N(CCN2C(=O)C3=CC=CC=C3C2=O)C4=CC5=C6C(=C4)OC7=CC(=CC8=C7C6(C9=C(O8)C=C(C=C9O5)N(CCN1C(=O)C2=CC=CC=C2C1=O)S(=O)(=O)C1=CC=C(C=C1)C)C)N(CCN1C(=O)C2=CC=CC=C2C1=O)S(=O)(=O)C1=CC=C(C=C1)C,Other,,"N-[11,17-Bis[2-(1,3-dioxoisoindol-2-yl)ethyl-(4-methylphenyl)sulfonylamino]-1-methyl-8,14,22-trioxahexacyclo[11.7.1.13,19.02,7.09,21.015,20]docosa-2,4,6,9,11,13(21),15(20),16,18-nonaen-5-yl]-N-[2-(1,3",16129828,False
13565,695175,393367,CC1=CC=C(C=C1)S(=O)(=O)N(CCNC(=O)C2=C(C(=CC=C2)O)O)C3=CC4=C5C(=C3)OC6=CC=CC7=C6C5(C8=C(O7)C=CC=C8O4)C,Other,,"2,3-Dihydroxy-N-[2-[(4-methylphenyl)sulfonyl-(1-methyl-8,14,22-trioxahexacyclo[11.7.1.13,19.02,7.09,21.015,20]docosa-2,4,6,9,11,13(21),15(20),16,18-nonaen-5-yl)amino]ethyl]benzamide",393367,False
13566,695176,393368,CC1=CC=C(C=C1)S(=O)(=O)N(CCN)C2=CC3=C4C5C6=C(C=CC=C6OC4=C2)OC7=C5C(=CC=C7)O3,Other,,"N-(2-Aminoethyl)-4-methyl-N-(8,14,22-trioxahexacyclo[11.7.1.13,19.02,7.09,21.015,20]docosa-2,4,6,9,11,13(21),15(20),16,18-nonaen-5-yl)benzenesulfonamide",393368,False
13567,695177,393369,CC12C3=C4C=CC=C3OC5=CC(=CC(=C51)OC6=CC=CC(=C26)O4)NC(=O)C(=O)OC,Other,,"Acetic acid, 2-[(12c-methyl-12cH-4,8,12-trioxadi-benzo[c...",393369,False
13568,695180,16129926,CC12C3C4C=C(C=C3OC5=CC(=CC(=C51)OC6=C2C(=CC(=C6)NC(=O)C(=O)NCC7=CN=C(C=C7)C8=CC=CC=N8)O4)NC(=O)C(=O)NCC9=CN=C(C=C9)C1=CC=CC=N1)NC(=O)C(=O)NCC1=CN=C(C=C1)C1=CC=CC=N1,Other,,-,-,False
13569,695214,393381,CC(C)[Si](C(C)C)(C(C)C)OC12CCC(CC1C(=O)O)CC2O,Other,,3-Hydroxy-4-triisopropylsilyloxy-bicyclo[2.2.2]octane-5-carboxylic acid,393381,False
13570,695215,393382,CC(C)[Si](C(C)C)(C(C)C)OC12CCC(CC1CO)CC2O,Other,,5-(Hydroxymethyl)-4-triisopropylsilyloxy-bicyclo[2.2.2]octan-3-ol,393382,False
13571,695228,6712535,CC(C)[Si](C(C)C)(C(C)C)OC12CCC(CC1NC(=O)OCC(Cl)(Cl)Cl)C(C2=O)CC=C,Other,,-,-,False
13572,695251,393408,CC1=C(C2=CC=CC=C2C3=NC4=CC=CC=C4N13)C#N,Other,,"6-Methylbenzimidazo[2,1-a]isoquinoline-5-carbonitrile",393408,False
13573,695264,393410,C1=CC(=C(C=C1SC2=CC(=C(C=C2)N)C#N)C#N)N,Other,,AE-413/36101002,393410,False
13574,695265,393411,C1=CC(=C(C=C1SC2=CC(=C(C=C2)[N+](=O)[O-])C(=O)O)C(=O)O)[N+](=O)[O-],Other,,"5,5'-Thiobis(2-nitrobenzoic acid)",393411,False
13575,695267,393413,C1=CC2=C(C=C1SC3=CC4=C(C=C3)N=C(N=C4N)N)C(=NC(=N2)N)N,Other,,"2,4-Quinazolinediamine, 6,6'-thiobis-",393413,False
13576,695301,5469989,C1=CC=C(C=C1)C2=NC(=CC3=CC=C(C=C3)N(CCC#N)CCC#N)C(=O)N2C4=CC=CC=C4,Other,,"3-[N-(2-Cyanoethyl)-4-[(Z)-(5-oxo-1,2-diphenylimidazol-4-ylidene)methyl]anilino]propanenitrile",5469989,False
13577,695302,5469990,C1=CC=C(C=C1)C2=NC(=CC3=CC=C(C=C3)N(CCC#N)CCC#N)C(=O)N2C4=CC=C(C=C4)Cl,Other,,3-[4-[(Z)-[1-(4-Chlorophenyl)-5-oxo-2-phenylimidazol-4-ylidene]methyl]-N-(2-cyanoethyl)anilino]propanenitrile,5469990,False
13578,695304,5469992,COC1=CC=C(C=C1)N2C(=NC(=CC3=CC=C(C=C3)N(CCC#N)CCC#N)C2=O)C4=CC=CC=C4,Other,,3-[N-(2-Cyanoethyl)-4-[(Z)-[1-(4-methoxyphenyl)-5-oxo-2-phenylimidazol-4-ylidene]methyl]anilino]propanenitrile,5469992,False
13579,695306,5469994,C1=CC=C(C=C1)C2=NC(=CC3=CC=C(C=C3)N(CCC#N)CCC#N)C(=O)N2C4=CC=C(C=C4)C(=O)O,Other,,4-[(4Z)-4-[[4-[Bis(2-cyanoethyl)amino]phenyl]methylene]-5-oxo-2-phenyl-imidazol-1-yl]benzoic acid,5469994,False
13580,695313,393426,CCOC(=O)C1=NC2=CC=CC=C2N=C1OC3=CC=C(C=C3)F,Other,,Ethyl 3-(4-fluorophenoxy)quinoxaline-2-carboxylate,393426,False
13581,695315,393428,CCOC(=O)C1=NC2=C(C=C(C=C2)C(F)(F)F)N=C1OC3=CC(=C(C(=C3)OC)OC)OC,Other,,"Ethyl 6-(trifluoromethyl)-3-(3,4,5-trimethoxyphenoxy)quinoxaline-2-carboxylate",393428,False
13582,695317,393430,CCOC(=O)C1=NC2=CC=CC=C2N=C1OC3=CC=C(C=C3)C(=O)OC,Other,,Ethyl 3-(4-methoxycarbonylphenoxy)quinoxaline-2-carboxylate,393430,False
13583,695323,393436,COC1=CC(=CC(=C1)OC2=NC3=C(C=C(C=C3N=C2C4=CC=CC=C4)C(F)(F)F)N)OC,Other,,"3-(3,5-Dimethoxyphenoxy)-2-phenyl-7-(trifluoromethyl)quinoxalin-5-amine",393436,False
13584,695325,3005381,CC1=NC(=CC=C1)NC(=S)NC2=CC=C(C=C2)Cl,Other,,1-(4-Chlorophenyl)-3-(6-methyl-2-pyridyl)thiourea,3005381,False
13585,695329,3005383,C1=CC=NC(=C1)NC(=S)NC2=CC=C(C=C2)[N+](=O)[O-],Other,,1-(4-Nitrophenyl)-3-(2-pyridyl)thiourea,3005383,False
13586,695331,9571650,CC1=C(C(=O)N(N1C)C2=CC=CC=C2)C=NNC(=S)NC3=CC=C(C=C3)[N+](=O)[O-],Other,,"1-[(E)-(1,5-Dimethyl-3-oxo-2-phenyl-pyrazol-4-yl)methyleneamino]-3-(4-nitrophenyl)thiourea",9571650,False
